year,country,type,n,region,subregion,intermediate_region,least_developed,land_locked_developing,small_island_developing,code_region,code_subregion,code_intermediate_region,code_m49,code_iso_alpha2,code_iso_alpha3
2019,Portugal,cv,63562,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2019,Romania,pv,490412,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2019,Romania,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2019,Russia,pv,1523594,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2019,Russia,cv,196190,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2019,Serbia,pv,34985,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2019,Serbia,cv,130,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2019,Slovakia,pv,1100000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2019,Slovakia,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2019,Slovenia,pv,199102,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2019,Slovenia,cv,0,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2019,South Africa,pv,348665,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2019,South Africa,cv,283318,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2019,South Korea,pv,3612587,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2019,South Korea,cv,338030,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2019,Spain,pv,2248019,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2019,Spain,cv,574336,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2019,Taiwan,pv,189549,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2019,Taiwan,cv,61755,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2019,Thailand,pv,795254,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2019,Thailand,cv,1218456,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2019,Turkey,pv,982642,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2019,Turkey,cv,478602,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2019,Ukraine,pv,6254,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2019,Ukraine,cv,1011,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2019,United Kingdom,pv,1303135,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2019,United Kingdom,cv,78270,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2019,USA,pv,2512780,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2019,USA,cv,8367239,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2019,Uzbekistan,pv,271113,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2019,Uzbekistan,cv,0,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2019,Others,pv,1048191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Others,cv,59652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Argentina,pv,93001,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2020,Argentina,cv,164186,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2020,Austria,pv,104544,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2020,Austria,cv,NA,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2020,Belgium,pv,237057,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2020,Belgium,cv,30403,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2020,Brazil,pv,1608870,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2020,Brazil,cv,405185,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2020,Canada,pv,327681,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2020,Canada,cv,1048942,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2020,China,pv,19994081,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2020,China,cv,5231161,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2020,Czech Republic,pv,1152901,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2020,Czech Republic,cv,6250,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2020,Egypt,pv,23754,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2020,Egypt,cv,NA,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2020,Finland,pv,86270,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2020,Finland,cv,NA,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2020,France,pv,927718,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2020,France,cv,388653,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2020,Germany,pv,3515372,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2020,Germany,cv,227082,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2020,Hungary,pv,406497,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2020,Hungary,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2020,India,pv,2851268,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2020,India,cv,543178,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2020,Indonesia,pv,551400,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2020,Indonesia,cv,139886,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2020,Iran,pv,826210,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2020,Iran,cv,54787,Asia,Southern Asia,NA,0,0,0,142,34,NA,364,IR,IRN
2020,Italy,pv,451826,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2020,Italy,cv,325339,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2020,Japan,pv,6960025,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2020,Japan,cv,1107532,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2020,Kazakhstan,pv,64790,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2020,Kazakhstan,cv,10041,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2020,Malaysia,pv,457755,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2020,Malaysia,cv,27431,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2020,Morocco,pv,221299,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2020,Morocco,cv,27131,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2020,Mexico,pv,967479,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2020,Mexico,cv,2209121,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2020,Poland,pv,278900,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2020,Poland,cv,172482,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2020,Portugal,pv,211281,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2020,Portugal,cv,52955,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2020,Romania,pv,438107,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2020,Romania,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2020,Russia,pv,1260517,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2020,Russia,cv,174818,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2020,Serbia,pv,23272,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2020,Serbia,cv,103,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2020,Slovakia,pv,985000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2020,Slovakia,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2020,Slovenia,pv,141714,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2020,Slovenia,cv,NA,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2020,South Africa,pv,238216,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2020,South Africa,cv,209002,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2020,South Korea,pv,3211706,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2020,South Korea,cv,295068,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2020,Spain,pv,1800664,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2020,Spain,cv,467521,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2020,Taiwan,pv,180967,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2020,Taiwan,cv,64648,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2020,Thailand,pv,537633,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2020,Thailand,cv,889441,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2020,Turkey,pv,855043,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2020,Turkey,cv,442835,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2020,Ukraine,pv,4202,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2020,Ukraine,cv,750,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2020,United Kingdom,pv,920928,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2020,United Kingdom,cv,66116,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2020,USA,pv,1926795,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2020,USA,cv,6895604,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2020,Uzbekistan,pv,280080,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2020,Uzbekistan,cv,NA,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2020,Others,pv,709633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Others,cv,109475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Argentina,pv,184106,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2021,Argentina,cv,250647,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2021,Austria,pv,124700,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2021,Austria,cv,12000,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2021,Belgium,pv,224180,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2021,Belgium,cv,36858,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2021,Brazil,pv,1707851,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2021,Brazil,cv,540402,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2021,Canada,pv,288,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2021,Canada,cv,826767,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2021,China,pv,21407962,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2021,China,cv,4674258,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2021,Czech Republic,pv,1,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2021,Czech Republic,cv,6209,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2021,Egypt,pv,23754,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2021,Egypt,cv,NA,Africa,Northern Africa,NA,0,0,0,2,15,NA,818,EG,EGY
2021,Finland,pv,93172,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2021,Finland,cv,NA,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2021,France,pv,917907,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2021,France,cv,433401,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2021,Germany,pv,3096165,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2021,Germany,cv,212527,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2021,Hungary,pv,394302,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2021,Hungary,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2021,India,pv,3631095,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2021,India,cv,768017,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2021,Indonesia,pv,889756,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2021,Indonesia,cv,232211,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2021,Italy,pv,442432,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2021,Italy,cv,353424,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2021,Japan,pv,6619242,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2021,Japan,cv,1227713,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2021,Kazakhstan,pv,80679,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2021,Kazakhstan,cv,11738,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2021,Malaysia,pv,446431,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2021,Malaysia,cv,35220,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2021,Morocco,pv,338339,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2021,Morocco,cv,64668,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2021,Mexico,pv,708242,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2021,Mexico,cv,2437411,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2021,Poland,pv,260800,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2021,Poland,cv,178621,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2021,Portugal,pv,229221,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2021,Portugal,cv,60733,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2021,Romania,pv,420755,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2021,Romania,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2021,Russia,pv,1352740,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2021,Russia,cv,213577,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2021,Serbia,pv,21109,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2021,Serbia,cv,154,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2021,Slovakia,pv,1000000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2021,Slovakia,cv,NA,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2021,Slovenia,pv,95797,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2021,Slovenia,cv,NA,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2021,South Africa,pv,239267,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2021,South Africa,cv,259820,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2021,South Korea,pv,3162727,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2021,South Korea,cv,299677,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2021,Spain,pv,1662174,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2021,Spain,cv,435959,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2021,Taiwan,pv,196749,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2021,Taiwan,cv,68571,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2021,Thailand,pv,594690,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2021,Thailand,cv,1091015,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2021,Turkey,pv,782835,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2021,Turkey,cv,493305,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2021,Ukraine,pv,7342,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2021,Ukraine,cv,811,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2021,United Kingdom,pv,859575,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2021,United Kingdom,cv,72913,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2021,USA,pv,1563060,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2021,USA,cv,7604154,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2021,Uzbekistan,pv,236,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2021,Uzbekistan,cv,4982,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2021,Others,pv,1645014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Others,cv,183930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Argentina,pv,257505,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2022,Argentina,cv,279388,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2022,Austria,pv,107500,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2022,Austria,cv,0,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2022,Belgium,pv,232100,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2022,Belgium,cv,44454,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2022,Brazil,pv,1824833,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2022,Brazil,cv,544936,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2022,Canada,pv,289371,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2022,Canada,cv,939364,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2022,China,pv,23836083,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2022,China,cv,3184532,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2022,Czech Republic,pv,1217787,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2022,Czech Republic,cv,6669,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
2022,Finland,pv,73044,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2022,Finland,cv,0,Europe,Northern Europe,NA,0,0,0,150,154,NA,246,FI,FIN
2022,France,pv,1010466,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2022,France,cv,372707,Europe,Western Europe,NA,0,0,0,150,155,NA,250,FR,FRA
2022,Germany,pv,3480357,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2022,Germany,cv,197463,Europe,Western Europe,NA,0,0,0,150,155,NA,276,DE,DEU
2022,Hungary,pv,441729,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2022,Hungary,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,348,HU,HUN
2022,India,pv,4439039,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2022,India,cv,1017818,Asia,Southern Asia,NA,0,0,0,142,34,NA,356,IN,IND
2022,Indonesia,pv,1214250,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2022,Indonesia,cv,255896,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,360,ID,IDN
2022,Italy,pv,473194,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2022,Italy,cv,323200,Europe,Southern Europe,NA,0,0,0,150,39,NA,380,IT,ITA
2022,Japan,pv,6566356,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2022,Japan,cv,1269163,Asia,Eastern Asia,NA,0,0,0,142,30,NA,392,JP,JPN
2022,Kazakhstan,pv,103345,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2022,Kazakhstan,cv,9195,Asia,Central Asia,NA,0,1,0,142,143,NA,398,KZ,KAZ
2022,Malaysia,pv,650190,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2022,Malaysia,cv,52085,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,458,MY,MYS
2022,Morocco,pv,404742,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2022,Morocco,cv,60122,Africa,Northern Africa,NA,0,0,0,2,15,NA,504,MA,MAR
2022,Mexico,pv,658001,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2022,Mexico,cv,2851071,Americas,Latin America and the Caribbean,Central America,0,0,0,19,419,13,484,MX,MEX
2022,Poland,pv,255100,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2022,Poland,cv,228740,Europe,Eastern Europe,NA,0,0,0,150,151,NA,616,PL,POL
2022,Portugal,pv,256018,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2022,Portugal,cv,66386,Europe,Southern Europe,NA,0,0,0,150,39,NA,620,PT,PRT
2022,Romania,pv,509465,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2022,Romania,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,642,RO,ROU
2022,Russia,pv,448897,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2022,Russia,cv,159563,Europe,Eastern Europe,NA,0,0,0,150,151,NA,643,RU,RUS
2022,Serbia,pv,4358,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2022,Serbia,cv,140,Europe,Southern Europe,NA,0,0,0,150,39,NA,688,RS,SRB
2022,Slovakia,pv,1000000,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2022,Slovakia,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,703,SK,SVK
2022,Slovenia,pv,68130,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2022,Slovenia,cv,0,Europe,Southern Europe,NA,0,0,0,150,39,NA,705,SI,SVN
2022,South Africa,pv,309423,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2022,South Africa,cv,246466,Africa,Sub-Saharan Africa,Southern Africa,0,0,0,2,202,18,710,ZA,ZAF
2022,South Korea,pv,3438355,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2022,South Korea,cv,318694,Asia,Eastern Asia,NA,0,0,0,142,30,NA,410,KR,KOR
2022,Spain,pv,1785432,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2022,Spain,cv,434030,Europe,Southern Europe,NA,0,0,0,150,39,NA,724,ES,ESP
2022,Taiwan,pv,191409,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2022,Taiwan,cv,69854,Asia,Eastern Asia,NA,0,0,0,142,30,NA,NA,CN-TW,TWN
2022,Thailand,pv,594057,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2022,Thailand,cv,1289458,Asia,South-eastern Asia,NA,0,0,0,142,35,NA,764,TH,THA
2022,Turkey,pv,810889,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2022,Turkey,cv,541759,Asia,Western Asia,NA,0,0,0,142,145,NA,792,TR,TUR
2022,Ukraine,pv,1490,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2022,Ukraine,cv,0,Europe,Eastern Europe,NA,0,0,0,150,151,NA,804,UA,UKR
2022,United Kingdom,pv,775014,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2022,United Kingdom,cv,101600,Europe,Northern Europe,NA,0,0,0,150,154,NA,826,GB,GBR
2022,USA,pv,1751736,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2022,USA,cv,8308603,Americas,Northern America,NA,0,0,0,19,21,NA,840,US,USA
2022,Uzbekistan,pv,328118,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2022,Uzbekistan,cv,5451,Asia,Central Asia,NA,0,1,0,142,143,NA,860,UZ,UZB
2022,Others,pv,1790867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Others,cv,239271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Argentina,pv,304,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2023,Argentina,cv,305,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,32,AR,ARG
2023,Austria,pv,102,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2023,Austria,cv,11,Europe,Western Europe,NA,0,0,0,150,155,NA,40,AT,AUT
2023,Belgium,pv,285,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2023,Belgium,cv,46,Europe,Western Europe,NA,0,0,0,150,155,NA,56,BE,BEL
2023,Brazil,pv,1,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2023,Brazil,cv,543,Americas,Latin America and the Caribbean,South America,0,0,0,19,419,5,76,BR,BRA
2023,Canada,pv,376,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2023,Canada,cv,1,Americas,Northern America,NA,0,0,0,19,21,NA,124,CA,CAN
2023,China,pv,26,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2023,China,cv,4,Asia,Eastern Asia,NA,0,0,0,142,30,NA,156,CN,CHN
2023,Czech Republic,pv,1,Europe,Eastern Europe,NA,0,0,0,150,151,NA,203,CZ,CZE
